distance
8.48528137423857
8.48528137423857
12.649110640673518
3.1622776601683795
2.23606797749979
0
11.661903789690601
11.661903789690601
11.704699910719626
31.11269837220809
28.284271247461902
0
11.313708498984761
0
0
5.656854249492381
11.313708498984761
0
15.524174696260024
10.63014581273465
0
0
12.727922061357855
19.79898987322333
22.627416997969522
0
42.42640687119285
0
0
36.76955262170047
22.627416997969522
0
16.97056274847714
29.698484809834994
4.242640687119285
11.313708498984761
25.45584412271571
0
5.656854249492381
0
19.79898987322333
2.8284271247461903
0
2.8284271247461903
0
0
0
2.8284271247461903
8.48528137423857
5.656854249492381
5.656854249492381
5.656854249492381
26.870057685088806
14.142135623730951
9.899494936611665
5.656854249492381
2.8284271247461903
9.899494936611665
18.384776310850235
0
60.60528029800704
63.12685640834652
5
0
0
22.20360331117452
16.97056274847714
0
0
21.02379604162864
0
21.02379604162864
2.8284271247461903
0
16.97056274847714
0
19.79898987322333
0
19.4164878389476
0
6.4031242374328485
18.439088914585774
8.48528137423857
16.97056274847714
39.59797974644666
15.556349186104045
0
9.899494936611665
12.727922061357855
21.213203435596427
62.22539674441618
0
0
4.242640687119285
0
30.14962686336267
0
29.068883707497267
29.966648127543394
0
22.627416997969522
5.656854249492381
0
16.76305461424021
17.46424919657298
0
19.79898987322333
5.656854249492381
0
0
0
0
0
33.94112549695428
28.284271247461902
2.8284271247461903
0
0
21.540659228538015
27.586228448267445
22.47220505424423
19.72308292331602
10.198039027185569
0
5
5.830951894845301
2
45.27692569068709
42.5205832509386
0
17.26267650163207
21.213203435596427
24.041630560342615
16.97056274847714
4.242640687119285
12.727922061357855
2.8284271247461903
0
16.97056274847714
0
22.80350850198276
0
0
5.656854249492381
11.661903789690601
0
5.656854249492381
0
0
2.8284271247461903
16.97056274847714
0
38.18376618407357
14.142135623730951
7.0710678118654755
0
8.48528137423857
19.79898987322333
0
0
0
0
14.142135623730951
19.79898987322333
0
22.67156809750927
44.384682042344295
14.142135623730951
2.8284271247461903
15.556349186104045
9.899494936611665
2.8284271247461903
0
0
2.8284271247461903
0
2.8284271247461903
0
8.48528137423857
0
14.142135623730951
0
2.8284271247461903
0
10.816653826391969
16.278820596099706
5.656854249492381
0
12.727922061357855
0
12.727922061357855
5.656854249492381
8.48528137423857
0
39.59797974644666
0
36.76955262170047
0
0
2.8284271247461903
19.79898987322333
28.284271247461902
14.142135623730951
2.8284271247461903
5.656854249492381
11.313708498984761
0
11.180339887498949
10.63014581273465
0
8.48528137423857
0
0
5.656854249492381
0
12.727922061357855
27.018512172212592
0
14.866068747318506
19.72308292331602
18.384776310850235
39.824615503479755
21.633307652783937
60.92618484691127
14.7648230602334
21.213203435596427
8.48528137423857
0
0
15.556349186104045
19.79898987322333
0
28.284271247461902
0
2.23606797749979
2.23606797749979
18.973665961010276
14.142135623730951
0
0
2.8284271247461903
8.48528137423857
0
11.313708498984761
5.656854249492381
8.48528137423857
8.48528137423857
8.48528137423857
16.97056274847714
11.313708498984761
9.899494936611665
0
15.524174696260024
0
7.810249675906654
0
25.96150997149434
38.18376618407357
3.605551275463989
0
70.09279563550022
40.024992192379
22.847319317591726
42.42640687119285
0
14.142135623730951
20.8806130178211
7.0710678118654755
6.708203932499369
14.212670403551895
18.24828759089466
0
2.8284271247461903
0
0
2.8284271247461903
0
8.48528137423857
0
5.656854249492381
31.11269837220809
28.284271247461902
2.8284271247461903
0
25.45584412271571
0
25.45584412271571
2.8284271247461903
0
2.8284271247461903
26.92582403567252
22.80350850198276
41.48493702538308
0
2.8284271247461903
0
43.93176527297759
32.01562118716424
0
15.524174696260024
2.8284271247461903
11.313708498984761
0
0
5.656854249492381
0
0
33.94112549695428
0
28.284271247461902
11.313708498984761
11.313708498984761
14.142135623730951
35.35533905932738
29.698484809834994
0
0
40.311288741492746
0
0
15
42.42640687119285
21.213203435596427
7.211102550927978
28
13.038404810405298
2.8284271247461903
8.48528137423857
5.656854249492381
0
0
14.142135623730951
25.317977802344327
20.808652046684813
5.656854249492381
0
0
42.42640687119285
0
25.45584412271571
59.39696961966999
2.8284271247461903
16.97056274847714
0
0
28.284271247461902
11.313708498984761
2.8284271247461903
8.48528137423857
0
5.656854249492381
0
0
2.8284271247461903
17.88854381999832
0
17.88854381999832
14.142135623730951
0
8.48528137423857
0
5.656854249492381
0
8.48528137423857
42.42640687119285
0
19.4164878389476
24.08318915758459
0
59.941638282582836
0
0
2.8284271247461903
0
2.8284271247461903
2.8284271247461903
39.66106403010388
33.421549934136806
10.816653826391969
9.433981132056603
11.313708498984761
0
5.656854249492381
26.870057685088806
16.97056274847714
2.8284271247461903
7.0710678118654755
0
0
9.899494936611665
4.242640687119285
22.627416997969522
0
0
0
22.627416997969522
48.08326112068523
0
2.8284271247461903
19.79898987322333
2.8284271247461903
